iter	Logloss
501	0.002457554298
502	0.002445306828
503	0.002444553594
504	0.002438624151
505	0.002431626805
506	0.002431000924
507	0.002430295046
508	0.002429343027
509	0.002428627852
510	0.002427968901
511	0.002421216942
512	0.002420533296
513	0.002419888149
514	0.00240828829
515	0.002399871137
516	0.00239518184
517	0.002394051966
518	0.002393151557
519	0.002392564009
520	0.002391895188
521	0.002391401291
522	0.002390739524
523	0.002390029965
524	0.002389406639
525	0.002388550094
526	0.002387910616
527	0.002387268772
528	0.002376131449
529	0.002368083237
530	0.002367517677
531	0.002366956358
532	0.00235649521
533	0.002350361396
534	0.002345745118
535	0.002335246806
536	0.002324702576
537	0.002322046415
538	0.002321498584
539	0.002321038139
540	0.002320446331
541	0.00231693933
542	0.00231613397
543	0.002315538214
544	0.002305013937
545	0.002295181265
546	0.002294748645
547	0.00229409883
548	0.002293509639
549	0.002283914078
550	0.002282881986
551	0.002270891957
552	0.002270361327
553	0.002269835273
554	0.002260498631
555	0.002259980545
556	0.002252814535
557	0.002248533295
558	0.002238709713
559	0.002234230964
560	0.00223368157
561	0.002224599439
562	0.002224037951
563	0.002223485957
564	0.002222931724
565	0.002214157445
566	0.002213635943
567	0.00221308028
568	0.002204603394
569	0.002199195208
570	0.002198650835
571	0.002183146602
572	0.002182593742
573	0.002178650589
574	0.002177924036
575	0.002177349677
576	0.002176806366
577	0.002176265677
578	0.002175731168
579	0.002175196615
580	0.002174670327
581	0.002174138245
582	0.002173648652
583	0.002172954487
584	0.002172433421
585	0.002171920231
586	0.002163751839
587	0.002155856181
588	0.002155330499
589	0.002154808575
590	0.002136090349
591	0.002131645395
592	0.002131156709
593	0.002130638572
594	0.002123131193
595	0.002122605458
596	0.002122220579
597	0.002121703316
598	0.002121192405
599	0.002120515745
600	0.002120141618
601	0.002119643366
602	0.00211900296
603	0.00211850853
604	0.002111178486
605	0.002099365723
606	0.002098824274
607	0.002091805687
608	0.002091306901
609	0.002090844631
610	0.002090230701
611	0.002083416952
612	0.002082920709
613	0.002076307515
614	0.002074394225
615	0.002073942829
616	0.002068607075
617	0.002062187352
618	0.002061711467
619	0.002061221328
620	0.002054971928
621	0.002054610444
622	0.00205096451
623	0.002050470685
624	0.002049980268
625	0.002043886751
626	0.002043392372
627	0.002042905472
628	0.00204255469
629	0.00204201702
630	0.002036321753
631	0.002035847992
632	0.002035377781
633	0.002034914095
634	0.002028951476
635	0.00202477815
636	0.002024211495
637	0.002023759573
638	0.002023312255
639	0.002022858248
640	0.002022402265
641	0.002021962286
642	0.002021511445
643	0.002020962391
644	0.002020527193
645	0.002020101501
646	0.002019679979
647	0.002019238992
648	0.002018759822
649	0.002018343976
650	0.002017934338
651	0.002012039
652	0.002006311318
653	0.002000743602
654	0.001997016821
655	0.001996595946
656	0.001996158527
657	0.001995719946
658	0.001992261749
659	0.001991825361
660	0.001991309888
661	0.001990890607
662	0.001990464279
663	0.00199005266
664	0.001989633762
665	0.001989212795
666	0.001988810329
667	0.001988423417
668	0.001988029234
669	0.001987645804
670	0.001982178721
671	0.001981780737
672	0.001981324273
673	0.001980944733
674	0.001975603234
675	0.001975214597
676	0.00197480533
677	0.001974398797
678	0.00197399724
679	0.001968778667
680	0.001961956558
681	0.001956921312
682	0.001956441176
683	0.001956047605
684	0.001955658828
685	0.001955274581
686	0.00195489462
687	0.001954518718
688	0.001954146668
689	0.001941280155
690	0.001936365947
691	0.001931580278
692	0.001931204434
693	0.001922260244
694	0.00192186852
695	0.001921474714
696	0.001916600646
697	0.001916157157
698	0.001915786525
699	0.001915469185
700	0.00191092709
701	0.001910535684
702	0.001910167981
703	0.001909804762
704	0.001909445041
705	0.001909061516
706	0.001904604377
707	0.001904159206
708	0.001903660226
709	0.001899308816
710	0.001897148348
711	0.001896765059
712	0.001896402678
713	0.001896023597
714	0.001895531812
715	0.00189126394
716	0.001890989277
717	0.001890628693
718	0.001878061427
719	0.001877733548
720	0.001877252338
721	0.001876883751
722	0.001876517485
723	0.001872365564
724	0.001870816196
725	0.001870464021
726	0.001866408714
727	0.001866144692
728	0.001853299779
729	0.001853032889
730	0.001852767334
731	0.001852401583
732	0.001852035769
733	0.001851670511
734	0.001851311835
735	0.001850951227
736	0.001850596085
737	0.001846654766
738	0.00184619105
739	0.00184583799
740	0.001845501226
741	0.001841637023
742	0.00184129808
743	0.001840962793
744	0.001840630973
745	0.001840302444
746	0.001839977041
747	0.001839654709
748	0.001839332367
749	0.001839009458
750	0.001838664016
751	0.001838324807
752	0.001838011266
753	0.00183769969
754	0.001837360684
755	0.001837000053
756	0.001831463326
757	0.001831223893
758	0.001830891446
759	0.001830593661
760	0.001830264013
761	0.001830028454
762	0.001829732355
763	0.001829406368
764	0.001829114951
765	0.00182882543
766	0.001828537739
767	0.001828251817
768	0.001827928735
769	0.001827585225
770	0.001827273619
771	0.00182699131
772	0.001826681052
773	0.00182636723
774	0.001825963356
775	0.001822864294
776	0.001818118505
777	0.001817784517
778	0.001817478417
779	0.001817173249
780	0.001813305662
781	0.001813022741
782	0.001812742302
783	0.001812464191
784	0.001812251179
785	0.001811974233
786	0.001811674279
787	0.001811402052
788	0.00181113185
789	0.001810863588
790	0.001810597617
791	0.001810302284
792	0.001809982814
793	0.00180977601
794	0.001809551552
795	0.001809289944
796	0.001809030039
797	0.001808740462
798	0.00180848276
799	0.001804663678
800	0.001804375753
801	0.001804089402
802	0.001803808432
803	0.001803607968
804	0.001803274619
805	0.001802933919
806	0.00180256272
807	0.001802283283
808	0.001802031086
809	0.001801753696
810	0.001801477789
811	0.001797734483
812	0.001797480906
813	0.001797285987
814	0.001796985198
815	0.00179679166
816	0.001796542349
817	0.001796245196
818	0.001795975289
819	0.001795706797
820	0.001795461515
821	0.001795170021
822	0.001794904778
823	0.001794715898
824	0.001794474319
825	0.001794234314
826	0.00179399582
827	0.00179373394
828	0.001793497334
829	0.001793236417
830	0.001793001634
831	0.001792721869
832	0.001792489305
833	0.001792232567
834	0.001792001678
835	0.00179181905
836	0.001788117251
837	0.001787885052
838	0.001787654324
839	0.00178742501
840	0.001787087184
841	0.001786835247
842	0.001786608486
843	0.001786358243
844	0.001786109315
845	0.001785884586
846	0.00178225345
847	0.001781946611
848	0.001781699831
849	0.001781370505
850	0.001781147227
851	0.001780925284
852	0.001780680865
853	0.001780460557
854	0.001780286745
855	0.001780068053
856	0.001779850587
857	0.001779636131
858	0.001779464125
859	0.001779249312
860	0.001775675753
861	0.001775413354
862	0.001775174317
863	0.001774959627
864	0.001774791038
865	0.001774554096
866	0.001774318372
867	0.001774083849
868	0.001773871755
869	0.001773638746
870	0.001770139923
871	0.001769883773
872	0.001769718839
873	0.00176950667
874	0.00176665
875	0.001766420172
876	0.001766186892
877	0.001765975765
878	0.001762563944
879	0.00176225068
880	0.001762038734
881	0.001758696417
882	0.001755426654
883	0.001755200116
884	0.001754984452
885	0.001754770845
886	0.001754543532
887	0.001754384464
888	0.001754131552
889	0.0017539068
890	0.001753698273
891	0.001750313519
892	0.001750059742
893	0.00174983643
894	0.00174962494
895	0.001749378649
896	0.001749174188
897	0.001748954665
898	0.001748736223
899	0.001748518852
900	0.001748277093
901	0.001748036302
902	0.001747830319
903	0.00174762764
904	0.001747430625
905	0.001747139029
906	0.001746944125
907	0.001746747286
908	0.001743552455
909	0.001740426632
910	0.001740220754
911	0.001740008471
912	0.001739772889
913	0.001739562691
914	0.001736492723
915	0.001736252681
916	0.001736018005
917	0.001735822926
918	0.001735590933
919	0.001735398392
920	0.001735191758
921	0.001734994464
922	0.001734442851
923	0.001734163502
924	0.001733941227
925	0.001733739232
926	0.001733549482
927	0.001730514982
928	0.001730239679
929	0.001730039368
930	0.001729839976
931	0.001726863778
932	0.001726660546
933	0.001726385676
934	0.001726187618
935	0.001725999435
936	0.001725812752
937	0.001725627496
938	0.001725484371
939	0.00172530075
940	0.001725105636
941	0.001724921053
942	0.001724740315
943	0.00172456076
944	0.001724382643
945	0.001724205302
946	0.001721264596
947	0.001721079343
948	0.00172088673
949	0.001720709607
950	0.001720518173
951	0.001720327621
952	0.001720152175
953	0.001719942717
954	0.0017197541
955	0.001719580656
956	0.001719373792
957	0.001719187038
958	0.001718982027
959	0.001718796871
960	0.001718626098
961	0.001718456265
962	0.001718287335
963	0.00171810359
964	0.001717935705
965	0.00171776867
966	0.001714859404
967	0.001714724553
968	0.001714542524
969	0.001711693173
970	0.001711490525
971	0.001711309795
972	0.001708512911
973	0.001708261931
974	0.001708088975
975	0.00170791968
976	0.00170775158
977	0.001707584616
978	0.001707386158
979	0.001707208471
980	0.001707035304
981	0.001706839604
982	0.001706596994
983	0.001703745848
984	0.001700989836
985	0.001699626439
986	0.001699427684
987	0.00169925387
988	0.001699126469
989	0.001698961006
990	0.001698796582
991	0.001698633399
992	0.001698439672
993	0.001698278708
994	0.001695559417
995	0.001695387123
996	0.001695215595
997	0.001695053746
998	0.001694893103
999	0.001694733605
